"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"BAX",7.25523772149373e-05,0.28070677895165,0.569,0.271,0.891886373103224,"FCGR3A+ Monocyte","BAX"
"SAP18",7.30347813598461e-05,0.33193184671236,0.784,0.481,0.897816567256588,"FCGR3A+ Monocyte","SAP18"
"EIF4EBP1",7.32832189135747e-05,0.258986699235247,0.255,0.086,0.900870610104573,"FCGR3A+ Monocyte","EIF4EBP1"
"C19orf10",7.3342923374803e-05,0.256887014518312,0.431,0.183,0.901604557046454,"FCGR3A+ Monocyte","C19orf10"
"TNFRSF1A",7.38537152835808e-05,0.270134681400751,0.412,0.17,0.907883721981059,"FCGR3A+ Monocyte","TNFRSF1A"
"ZDHHC12",7.56146313029034e-05,0.252733406212083,0.294,0.105,0.929530662606591,"FCGR3A+ Monocyte","ZDHHC12"
"GTF3C6",7.90359523174181e-05,0.311098286229445,0.49,0.218,0.97158896183802,"FCGR3A+ Monocyte","GTF3C6"
"PCMT1",8.10996278526641e-05,0.252652157264563,0.412,0.17,0.996957725192799,"FCGR3A+ Monocyte","PCMT1"
"GSTK1",8.3177788179022e-05,0.34111011129017,0.725,0.417,1,"FCGR3A+ Monocyte","GSTK1"
"CCT5",9.39081180936439e-05,0.335983430504152,0.392,0.168,1,"FCGR3A+ Monocyte","CCT5"
"ARL6IP5",9.40852169887104e-05,0.394303917726085,0.686,0.36,1,"FCGR3A+ Monocyte","ARL6IP5"
"PPP1R7",9.43730571771947e-05,0.278588876273012,0.412,0.172,1,"FCGR3A+ Monocyte","PPP1R7"
"HIGD2A",9.61888769817666e-05,0.382827010266163,0.804,0.492,1,"FCGR3A+ Monocyte","HIGD2A"
"GLRX",0.000103965078538808,0.31244804151414,0.706,0.401,1,"FCGR3A+ Monocyte","GLRX"
"NACA",0.000114750626942249,0.276830203641371,1,0.936,1,"FCGR3A+ Monocyte","NACA"
"SUPT4H1",0.00011581247029131,0.283784291917952,0.647,0.326,1,"FCGR3A+ Monocyte","SUPT4H1"
"IFI6",0.000116136394970971,0.310595845396562,0.392,0.165,1,"FCGR3A+ Monocyte","IFI6"
"MVP",0.00011671475946552,0.259612944588007,0.353,0.141,1,"FCGR3A+ Monocyte","MVP"
"ANAPC11",0.000119973471739715,0.2889010414517,0.569,0.279,1,"FCGR3A+ Monocyte","ANAPC11"
"LAMTOR5",0.000121617681744651,0.283303149422739,0.765,0.404,1,"FCGR3A+ Monocyte","LAMTOR5"
"BUD31",0.000125748406713725,0.274934561870377,0.471,0.211,1,"FCGR3A+ Monocyte","BUD31"
"PSMC2",0.000126652756070911,0.275563828748598,0.314,0.118,1,"FCGR3A+ Monocyte","PSMC2"
"CNIH4",0.000131246444630365,0.287009915796394,0.353,0.141,1,"FCGR3A+ Monocyte","CNIH4"
"RBX1",0.000138768077798953,0.320035082515715,0.765,0.484,1,"FCGR3A+ Monocyte","RBX1"
"LAPTM5",0.000140239242408752,0.323340901410385,0.902,0.644,1,"FCGR3A+ Monocyte","LAPTM5"
"PET100",0.0001451364834183,0.376408436629531,0.706,0.376,1,"FCGR3A+ Monocyte","PET100"
"SNF8",0.000146770688359467,0.307399465509342,0.431,0.192,1,"FCGR3A+ Monocyte","SNF8"
"UBE2I",0.000161394550832033,0.270813165789739,0.647,0.325,1,"FCGR3A+ Monocyte","UBE2I"
"SQSTM1",0.000164062205391124,0.250096735368131,0.431,0.188,1,"FCGR3A+ Monocyte","SQSTM1"
"COX8A",0.000169615771762784,0.310997951342587,0.824,0.485,1,"FCGR3A+ Monocyte","COX8A"
"BANF1",0.000171863048725451,0.279741443519745,0.549,0.263,1,"FCGR3A+ Monocyte","BANF1"
"ATP5G2",0.000177313644385397,0.305010849251408,0.98,0.801,1,"FCGR3A+ Monocyte","ATP5G2"
"BAZ1A",0.000181583513601318,0.319886063291603,0.471,0.223,1,"FCGR3A+ Monocyte","BAZ1A"
"LDHA",0.000182740989827711,0.274460785171739,0.647,0.347,1,"FCGR3A+ Monocyte","LDHA"
"UQCRB",0.000184906342994077,0.307899520593786,0.98,0.855,1,"FCGR3A+ Monocyte","UQCRB"
"ARHGDIA",0.000190694582111968,0.289543663319465,0.549,0.268,1,"FCGR3A+ Monocyte","ARHGDIA"
"ABRACL",0.000195384548538891,0.432015149436127,0.725,0.459,1,"FCGR3A+ Monocyte","ABRACL"
"SNX2",0.000198731746698662,0.251936175859721,0.373,0.158,1,"FCGR3A+ Monocyte","SNX2"
"EIF4H",0.000210317450344801,0.277136289825364,0.314,0.126,1,"FCGR3A+ Monocyte","EIF4H"
"PABPC1",0.000228262768062824,0.263761739558806,1,0.844,1,"FCGR3A+ Monocyte","PABPC1"
"NDUFA1",0.000259508887454678,0.327802612921773,0.824,0.529,1,"FCGR3A+ Monocyte","NDUFA1"
"NDUFB7",0.00029037703260265,0.26403303508107,0.667,0.362,1,"FCGR3A+ Monocyte","NDUFB7"
"MT2A",0.000305831231389943,0.448965718039723,0.725,0.511,1,"FCGR3A+ Monocyte","MT2A"
"HSP90AA1",0.000309110666668635,0.356073702503318,0.784,0.526,1,"FCGR3A+ Monocyte","HSP90AA1"
"TMEM230",0.000341479843215098,0.301621841816656,0.529,0.262,1,"FCGR3A+ Monocyte","TMEM230"
"RASGRP2",0.000351110316202658,0.351760124190448,0.392,0.171,1,"FCGR3A+ Monocyte","RASGRP2"
"ARF1",0.000371159802992227,0.286190771020381,0.608,0.333,1,"FCGR3A+ Monocyte","ARF1"
"CHCHD2",0.000385514024852738,0.253837482075233,0.922,0.712,1,"FCGR3A+ Monocyte","CHCHD2"
"GPSM3",0.000397927081550742,0.262556337332046,0.824,0.526,1,"FCGR3A+ Monocyte","GPSM3"
"NDUFB2",0.000401482416663013,0.332321165284104,0.765,0.495,1,"FCGR3A+ Monocyte","NDUFB2"
"ATP5J",0.000412521370691306,0.276493978170262,0.765,0.465,1,"FCGR3A+ Monocyte","ATP5J"
"PSMB8",0.000431353765014821,0.283558319668188,0.765,0.481,1,"FCGR3A+ Monocyte","PSMB8"
"ARL6IP4",0.000443939928499709,0.305729779830771,0.784,0.473,1,"FCGR3A+ Monocyte","ARL6IP4"
"VTI1B",0.000466321116671072,0.371113866442854,0.333,0.153,1,"FCGR3A+ Monocyte","VTI1B"
"DYNLL1",0.000530706115621129,0.281181292749048,0.824,0.544,1,"FCGR3A+ Monocyte","DYNLL1"
"YPEL5",0.000553931717711952,0.290903638172238,0.314,0.136,1,"FCGR3A+ Monocyte","YPEL5"
"COX7B",0.000558385580232214,0.344212646791815,0.765,0.511,1,"FCGR3A+ Monocyte","COX7B"
"ZFP36",0.000628880915104427,0.336695008245633,0.608,0.352,1,"FCGR3A+ Monocyte","ZFP36"
"ISG15",0.00066706439248434,0.322941902784355,0.588,0.322,1,"FCGR3A+ Monocyte","ISG15"
"SPG21",0.000677754895413479,0.33601616530315,0.431,0.205,1,"FCGR3A+ Monocyte","SPG21"
"ARF5",0.000694705868169155,0.272788368317274,0.333,0.146,1,"FCGR3A+ Monocyte","ARF5"
"UBE2L6",0.00072215786118858,0.271176284189865,0.529,0.279,1,"FCGR3A+ Monocyte","UBE2L6"
"TLE4",0.000726212180737146,0.269622221696849,0.314,0.137,1,"FCGR3A+ Monocyte","TLE4"
"PPP4C",0.000752381346204858,0.250428055436804,0.549,0.296,1,"FCGR3A+ Monocyte","PPP4C"
"QARS",0.000776013387985436,0.291565884363205,0.353,0.154,1,"FCGR3A+ Monocyte","QARS"
"EIF4G2",0.000823617744080207,0.323875700205346,0.608,0.319,1,"FCGR3A+ Monocyte","EIF4G2"
"UQCRFS1",0.000893942523119748,0.269016786662511,0.529,0.284,1,"FCGR3A+ Monocyte","UQCRFS1"
"SIVA1",0.000902201379266777,0.277509386599376,0.412,0.2,1,"FCGR3A+ Monocyte","SIVA1"
"NDUFA4",0.000962574169065274,0.345630362391801,0.804,0.579,1,"FCGR3A+ Monocyte","NDUFA4"
"LSM6",0.00101888198582182,0.354421154100344,0.51,0.281,1,"FCGR3A+ Monocyte","LSM6"
"TMBIM6",0.001073605722021,0.287863580281289,0.706,0.404,1,"FCGR3A+ Monocyte","TMBIM6"
"PSMA7",0.00111746101670755,0.28206768029505,0.804,0.578,1,"FCGR3A+ Monocyte","PSMA7"
"EIF6",0.00121955966559367,0.309601288679876,0.392,0.192,1,"FCGR3A+ Monocyte","EIF6"
"RAP1A",0.00127322125655969,0.259087623696531,0.569,0.326,1,"FCGR3A+ Monocyte","RAP1A"
"STX7",0.00128028678284904,0.276002848671175,0.255,0.103,1,"FCGR3A+ Monocyte","STX7"
"CDC42",0.00138006530825371,0.295920009648014,0.843,0.559,1,"FCGR3A+ Monocyte","CDC42"
"YWHAZ",0.00146884200440771,0.295299049208285,0.627,0.366,1,"FCGR3A+ Monocyte","YWHAZ"
"YWHAB",0.00154113799467546,0.283390890031059,0.765,0.504,1,"FCGR3A+ Monocyte","YWHAB"
"HSPB1",0.0015956429134408,0.346108783367491,0.451,0.222,1,"FCGR3A+ Monocyte","HSPB1"
"POLE4",0.00175027296612855,0.356354547324584,0.471,0.259,1,"FCGR3A+ Monocyte","POLE4"
"PTGES3",0.00209232666621979,0.291127637138649,0.51,0.298,1,"FCGR3A+ Monocyte","PTGES3"
"NDUFA13",0.00237225708626917,0.273518062010846,0.824,0.515,1,"FCGR3A+ Monocyte","NDUFA13"
"PIH1D1",0.00239690630684338,0.323728004597092,0.294,0.137,1,"FCGR3A+ Monocyte","PIH1D1"
"SELT",0.00274743967828013,0.290662118442362,0.451,0.244,1,"FCGR3A+ Monocyte","SELT"
"VAMP8",0.00277280747232508,0.297437448487044,0.765,0.561,1,"FCGR3A+ Monocyte","VAMP8"
"COX6A1",0.00713761334309808,0.275593556675064,0.745,0.52,1,"FCGR3A+ Monocyte","COX6A1"
"MS4A1",4.98581916157823e-217,2.42202401182462,0.91,0.011,6.12906749532812e-213,"B cells","MS4A1"
"TCL1A",3.13760282911067e-216,2.46488005781173,0.885,0.008,3.85705515782575e-212,"B cells","TCL1A"
"CD79A",1.76309281275684e-213,2.74667065837183,0.962,0.017,2.16736999472198e-209,"B cells","CD79A"
"VPREB3",2.93043943108237e-172,1.77057991780099,0.705,0.006,3.60238919262956e-168,"B cells","VPREB3"
"LINC00926",8.95666825526984e-152,1.38742151759377,0.564,0.001,1.10104322862032e-147,"B cells","LINC00926"
"CD79B1",8.72354339002548e-135,2.40202938520696,0.936,0.062,1.07238518893583e-130,"B cells","CD79B"
"SPIB",3.07503822255361e-134,1.3332066501247,0.513,0.002,3.78014448698515e-130,"B cells","SPIB"
"BANK1",9.36093821487045e-131,1.32233418492623,0.564,0.007,1.15074013475402e-126,"B cells","BANK1"
"FCER2",2.75583326289348e-118,1.20810991826956,0.5,0.005,3.38774583007495e-114,"B cells","FCER2"
"FCRLA",9.52814787657502e-99,0.934660090415239,0.385,0.002,1.17129521846737e-94,"B cells","FCRLA"
"FAM129C",3.15137643649849e-95,0.909300413507738,0.372,0.002,3.87398705338759e-91,"B cells","FAM129C"
"CD22",5.04753922509973e-95,1.08512442601381,0.346,0,6.2049399694151e-91,"B cells","CD22"
"RP11-693J15.5",5.04753922509973e-95,0.866544499959255,0.346,0,6.2049399694151e-91,"B cells","RP11-693J15.5"
"HVCN1",2.7634850291136e-91,1.48000586106733,0.718,0.052,3.39715214628934e-87,"B cells","HVCN1"
"BCL11A",6.34400066383853e-88,1.22672261024392,0.462,0.012,7.79868001605671e-84,"B cells","BCL11A"
"CD19",3.36768267203655e-85,0.849120423198444,0.359,0.003,4.13989230873453e-81,"B cells","CD19"
"BLNK",1.29857740740664e-82,0.843175974568431,0.359,0.004,1.59634120692498e-78,"B cells","BLNK"
"PPAPDC1B",1.42135634230162e-81,1.30357354198027,0.577,0.032,1.74727335159139e-77,"B cells","PPAPDC1B"
"TSPAN13",3.94554634267484e-81,0.863483990872166,0.333,0.002,4.85026011905018e-77,"B cells","TSPAN13"
"IGLL5",5.76817702037226e-78,2.67919334270172,0.41,0.011,7.09082001114362e-74,"B cells","IGLL5"
"PPP1R14A",8.79892934748962e-75,0.817391286260772,0.321,0.003,1.0816523846869e-70,"B cells","PPP1R14A"
"PKIG",4.79849998927741e-74,0.758424454330561,0.295,0.002,5.89879603681873e-70,"B cells","PKIG"
"CD72",1.35138883824259e-72,0.98139203737579,0.359,0.007,1.66126229885161e-68,"B cells","CD72"
"KIAA0226L",1.88578551927414e-72,0.795790080744234,0.359,0.007,2.3181961388437e-68,"B cells","KIAA0226L"
"BLK",8.26718531529724e-69,0.752666282860655,0.308,0.004,1.01628509080949e-64,"B cells","BLK"
"MEF2C1",1.0639827352347e-68,1.69898709369795,0.821,0.119,1.30795397642401e-64,"B cells","MEF2C"
"TLR10",2.32970380053184e-68,0.675540136612697,0.295,0.003,2.86390488199379e-64,"B cells","TLR10"
"PDLIM1",2.11587775247479e-66,1.03350923378045,0.436,0.02,2.60104852111726e-62,"B cells","PDLIM1"
"IGJ",1.31980228823513e-65,0.448632968589756,0.474,0.026,1.62243295292744e-61,"B cells","IGJ"
"CTA-250D10.23",1.89685781667491e-64,0.669464881906887,0.282,0.003,2.33180731403847e-60,"B cells","CTA-250D10.23"
"RALGPS2",2.10621996326278e-62,0.890567277582136,0.333,0.009,2.58917620083894e-58,"B cells","RALGPS2"
"HLA-DOB",1.07769082185095e-61,0.725177563399126,0.308,0.007,1.32480532730138e-57,"B cells","HLA-DOB"
"GAPT",2.90755111427504e-60,1.19994161655668,0.5,0.036,3.57425258477831e-56,"B cells","GAPT"
"HLA-DQB1",4.86956706605169e-57,1.57129449411381,0.923,0.221,5.98615879429734e-53,"B cells","HLA-DQB1"
"BIRC3",1.27557998533627e-52,1.45140692472164,0.756,0.13,1.56807047597388e-48,"B cells","BIRC3"
"CDCA7L",1.50036229774993e-52,0.822968298860633,0.321,0.012,1.84439537262398e-48,"B cells","CDCA7L"
"HLA-DRA1",2.26073010326154e-50,1.88748497738281,1,0.457,2.77911551593941e-46,"B cells","HLA-DRA"
"TCF4",2.05697108349066e-49,0.931538174544687,0.385,0.025,2.52863455293507e-45,"B cells","TCF4"
"CD40",2.48002617171634e-49,0.967331728315985,0.359,0.021,3.0486961728909e-45,"B cells","CD40"
"CD741",4.53458702434784e-49,2.04173753335322,1,0.77,5.5743678290308e-45,"B cells","CD74"
"HLA-DQA21",5.67828484756735e-49,1.26335730392442,0.692,0.111,6.98031556311454e-45,"B cells","HLA-DQA2"
"SNX29P2",6.14734723889888e-49,0.92291318338894,0.385,0.025,7.5569339607784e-45,"B cells","SNX29P2"
"CD180",7.5626186414347e-48,0.745915314762422,0.333,0.017,9.29672709591567e-44,"B cells","CD180"
"CCR6",3.36297787424753e-46,0.680217673010849,0.282,0.011,4.13410870081248e-42,"B cells","CCR6"
"CD37",7.91341366670255e-46,1.55464724250079,1,0.646,9.72795942047745e-42,"B cells","CD37"
"P2RX5",9.22397184691541e-43,0.752519140677055,0.308,0.017,1.13390285914131e-38,"B cells","P2RX5"
"SNX21",1.36211367190153e-42,1.12777379143787,0.692,0.132,1.67444633686856e-38,"B cells","SNX2"
"EAF2",6.05736667141854e-42,0.899718219619344,0.385,0.032,7.44632084917482e-38,"B cells","EAF2"
"STRBP",6.82501413196801e-41,0.67888079134637,0.269,0.012,8.38998987242827e-37,"B cells","STRBP"
"HLA-DQA11",2.31462013831094e-40,1.17831380652536,0.718,0.146,2.84536253602564e-36,"B cells","HLA-DQA1"
"SMIM14",4.24012242239652e-40,1.03046701447632,0.551,0.081,5.21238249385204e-36,"B cells","SMIM14"
"PLD41",1.77277851173904e-39,0.67332152099188,0.308,0.02,2.1792766244808e-35,"B cells","PLD4"
"ADAM19",3.13432672595336e-39,0.57752903055639,0.256,0.012,3.85302784421446e-35,"B cells","ADAM19"
"MARCH11",1.77277190531523e-36,1.08440399269464,0.551,0.092,2.17926850320402e-32,"B cells","MARCH1"
"HLA-DPB11",5.54974702631557e-36,1.23443706893207,0.987,0.618,6.82230401944973e-32,"B cells","HLA-DPB1"
"HLA-DMB",6.96148523876357e-35,1.07950375528813,0.628,0.121,8.55775380401205e-31,"B cells","HLA-DMB"
"LTB",8.99559548103095e-35,1.27196057962962,0.974,0.479,1.10582855248313e-30,"B cells","LTB"
"SWAP70",2.54251457297237e-34,0.637880539835757,0.308,0.025,3.12551316455493e-30,"B cells","SWAP70"
"RPL18A",3.1431448018332e-32,0.581770469650813,1,0.984,3.86386790489356e-28,"B cells","RPL18A"
"PLEKHF2",1.26382733509007e-31,0.740475886640887,0.41,0.053,1.55362294302622e-27,"B cells","PLEKHF2"
"PHF21A",4.73058577475308e-31,0.735639379704296,0.333,0.034,5.81530909290396e-27,"B cells","PHF21A"
"GNG7",2.00287002305242e-30,0.782124893597336,0.282,0.024,2.46212811933834e-26,"B cells","GNG7"
"HLA-DPA11",2.05097493678718e-30,1.04251234121417,0.987,0.481,2.52126348979248e-26,"B cells","HLA-DPA1"
"HLA-DMA",2.32079478772352e-30,1.07970979410694,0.769,0.22,2.85295303254852e-26,"B cells","HLA-DMA"
"STX71",1.83992400833514e-29,0.855561139076834,0.487,0.084,2.26181858344639e-25,"B cells","STX7"
"CYB561A3",2.02323089460011e-29,0.878743600072125,0.41,0.059,2.48715773873191e-25,"B cells","CYB561A3"
"TPD52",2.3941682543801e-29,0.825457791179319,0.321,0.034,2.94315103510945e-25,"B cells","TPD52"
"RPS23",8.39694755742536e-29,0.516965107417302,1,0.983,1.0322367632343e-24,"B cells","RPS23"
"ID3",1.5103094452215e-28,1.00201696885434,0.41,0.062,1.8566234010108e-24,"B cells","ID3"
"CXCR4",6.48958268725896e-28,1.08032159099559,0.564,0.126,7.97764399744744e-24,"B cells","CXCR4"
"TMEM156",8.54480963057204e-28,0.72558850994343,0.385,0.053,1.05041344788622e-23,"B cells","TMEM156"
"RPS5",3.82997883203714e-27,0.651814908398017,0.987,0.947,4.70819297822326e-23,"B cells","RPS5"
"HHEX1",9.36338709762667e-27,0.89973082197224,0.385,0.059,1.15104117591125e-22,"B cells","HHEX"
"HLA-DRB11",1.00135586859064e-25,1.01153941762043,0.923,0.46,1.23096676925848e-21,"B cells","HLA-DRB1"
"IRF8",1.05643245218134e-25,0.769293368530414,0.321,0.04,1.29867241346652e-21,"B cells","IRF8"
"IL4R",4.57909172388167e-25,0.699275791566858,0.333,0.045,5.62907745616773e-21,"B cells","IL4R"
"LY86",1.21860270798472e-24,0.788831845431444,0.513,0.11,1.49802830892562e-20,"B cells","LY86"
"NCF1",1.24620392387956e-24,0.830688802883722,0.692,0.199,1.53195848362515e-20,"B cells","NCF1"
"CXXC5",4.47818776507169e-23,0.590175434814295,0.269,0.031,5.50503621960263e-19,"B cells","CXXC5"
"RPS8",4.5441455866825e-23,0.515799716517822,1,0.98,5.5861181697088e-19,"B cells","RPS8"
"RPS11",8.67701355858193e-23,0.615847981539663,1,0.941,1.06666527675648e-18,"B cells","RPS11"
"RPL8",1.28333626876325e-21,0.479467440132107,0.987,0.962,1.57760527519067e-17,"B cells","RPL8"
"FAIM3",7.75834016293759e-21,0.754670372501579,0.526,0.131,9.53732756229918e-17,"B cells","FAIM3"
"QRSL1",2.89110118283057e-20,0.557825220584811,0.269,0.036,3.55403068405361e-16,"B cells","QRSL1"
"ZCCHC7",5.13991836744543e-20,0.615481974258001,0.308,0.048,6.31850164910067e-16,"B cells","ZCCHC7"
"CCNG2",7.99399353970465e-20,0.497134663482017,0.269,0.036,9.82701625835893e-16,"B cells","CCNG2"
"ITM2C",1.59353708577283e-19,0.551742947795324,0.256,0.033,1.95893513954053e-15,"B cells","ITM2C"
"PLAC8",2.48419931697741e-19,0.986988930665946,0.795,0.391,3.05382622036033e-15,"B cells","PLAC8"
"FAM3C",5.42804750891954e-18,0.745577595250665,0.295,0.049,6.67269880271478e-14,"B cells","FAM3C"
"FAM26F1",1.22402928149456e-17,0.743262378854005,0.577,0.172,1.50469919574127e-13,"B cells","FAM26F"
"RPL29",2.03618997590369e-17,0.448116199333942,0.974,0.951,2.50308833737841e-13,"B cells","RPL29"
"MBD4",2.81575965368256e-17,0.684163165470962,0.41,0.097,3.46141334227197e-13,"B cells","MBD4"
"RPL15",5.99658969127729e-17,0.386608264570782,1,0.979,7.37160770748717e-13,"B cells","RPL15"
"RPL18",1.3109839629814e-16,0.430880318668563,0.987,0.954,1.61159258569303e-12,"B cells","RPL18"
"ORAI2",2.08941911905257e-16,0.58769551324737,0.295,0.054,2.56852292305133e-12,"B cells","ORAI2"
"BTG1",4.87477913607402e-16,0.699244148370835,0.949,0.663,5.99256599197579e-12,"B cells","BTG1"
"BTG2",8.32631570639562e-16,0.690808338590859,0.449,0.126,1.02355398978721e-11,"B cells","BTG2"
"RPL39",1.73811488730167e-15,0.324863224874556,1,0.982,2.13666463095994e-11,"B cells","RPL39"
"RPL12",3.00326142856808e-15,0.382552882843992,1,0.964,3.69190927413874e-11,"B cells","RPL12"
"GNB2L1",4.26778766044731e-15,0.429082727720373,0.987,0.95,5.24639137098788e-11,"B cells","GNB2L1"
"FOXP1",5.06080125188904e-15,0.778007551179009,0.564,0.202,6.2212429789472e-11,"B cells","FOXP1"
"RNASE6",5.31269697668032e-15,0.578185734756735,0.372,0.089,6.53089839343312e-11,"B cells","RNASE6"
"RPSA",9.09791388748825e-15,0.49057612248141,1,0.901,1.11840655418893e-10,"B cells","RPSA"
"FAU",1.55342232121068e-14,0.325698977000052,1,0.979,1.90962205946429e-10,"B cells","FAU"
"METTL7A1",3.74747412499276e-14,0.56941443341225,0.269,0.052,4.6067699418536e-10,"B cells","METTL7A"
"POU2F21",9.8267168906833e-14,0.786844750876325,0.449,0.143,1.2079983073717e-09,"B cells","POU2F2"
"RPS15",1.06213427484762e-13,0.310229713349748,1,0.98,1.30568166407017e-09,"B cells","RPS15"
"RPL13A",1.32101772133441e-13,0.297750227960568,1,0.995,1.62392708483639e-09,"B cells","RPL13A"
"LAT21",1.4684769153552e-13,0.475748453473369,0.295,0.064,1.80519867204614e-09,"B cells","LAT2"
"RPLP0",4.98733802548077e-13,0.456504506424985,0.987,0.889,6.13093463472351e-09,"B cells","RPLP0"
"TRIM13",5.98923027051712e-13,0.612131775900039,0.41,0.12,7.36256077154669e-09,"B cells","TRIM13"
"POLD41",7.87069085006358e-13,0.710160898002569,0.641,0.293,9.67544026198316e-09,"B cells","POLD4"
"RPL41",8.90853727592478e-13,0.25689942669109,1,0.998,1.09512648732943e-08,"B cells","RPL41"
"RPS2",1.06190196372227e-12,0.283074765103843,1,0.99,1.30539608400379e-08,"B cells","RPS2"
"EEF2",2.47323687874594e-12,0.516988277144585,0.949,0.821,3.04035009504238e-08,"B cells","EEF2"
"RPL23A",2.68206020331463e-12,0.315530321457974,0.987,0.977,3.29705660793467e-08,"B cells","RPL23A"
"RPL11",3.69094005228945e-12,0.283767272684703,1,0.992,4.53727260627942e-08,"B cells","RPL11"
"PPP3CA",4.43824204952266e-12,0.604438452308714,0.397,0.12,5.4559309514782e-08,"B cells","PPP3CA"
"RPL13",6.09304800169795e-12,0.275600234971481,1,0.993,7.49018390848729e-08,"B cells","RPL13"
"SHMT2",6.64037073506246e-12,0.468154838201041,0.282,0.067,8.16300774461228e-08,"B cells","SHMT2"
"RPSAP58",6.99978890810753e-12,0.552341650576869,0.936,0.618,8.60484050473659e-08,"B cells","RPSAP58"
"RPL37",8.20318932290267e-12,0.315667628404939,1,0.96,1.00841806346443e-07,"B cells","RPL37"
"SELL",1.18460211709877e-11,0.664252523141942,0.667,0.315,1.45623138254952e-07,"B cells","SELL"
"RPL23",1.33097780514767e-11,0.366884253228381,0.987,0.919,1.63617101586803e-07,"B cells","RPL23"
"RPS16",2.62870670795653e-11,0.30376736669093,0.987,0.974,3.23146915609096e-07,"B cells","RPS16"
"PPM1K",2.77176906226971e-11,0.496822379614683,0.346,0.097,3.40733570824815e-07,"B cells","PPM1K"
"RPL9",4.86030040788931e-11,0.300568715858241,0.987,0.973,5.97476729141832e-07,"B cells","RPL9"
"SYPL1",5.27751962819564e-11,0.475832694076695,0.321,0.089,6.4876548789409e-07,"B cells","SYPL1"
"RPS9",1.83025574474868e-10,0.287910587868684,0.974,0.972,2.24993338701955e-06,"B cells","RPS9"
"SH3BP5",1.91674076348872e-10,0.465488277330873,0.295,0.078,2.35624942055668e-06,"B cells","SH3BP5"
"RPL19",1.92101024873061e-10,0.275417984221164,1,0.979,2.36149789876454e-06,"B cells","RPL19"
"SNHG7",1.93497957483001e-10,0.662554181291681,0.436,0.166,2.37867039133853e-06,"B cells","SNHG7"
"LGALS91",2.11795735904044e-10,0.549500256872518,0.397,0.134,2.60360498146841e-06,"B cells","LGALS9"
"SPINT2",2.24882900571316e-10,0.466335873982962,0.282,0.078,2.76448549672318e-06,"B cells","SPINT2"
"RPS18",2.72182245837675e-10,0.286914224763059,1,0.986,3.34593634808254e-06,"B cells","RPS18"
"SNRNP25",3.57575154080786e-10,0.440570703335373,0.256,0.064,4.3956713691151e-06,"B cells","SNRNP25"
"CCR7",4.04870030537467e-10,0.519837133458588,0.346,0.107,4.97706728539708e-06,"B cells","CCR7"
"RPLP2",5.93737950466034e-10,0.262543216307662,1,0.988,7.29882062507896e-06,"B cells","RPLP2"
"RPS13",7.86858130621304e-10,0.267852121363441,1,0.975,9.67284699972769e-06,"B cells","RPS13"
"TSTD1",9.37815240659832e-10,0.651212007760529,0.436,0.168,1.15285627534313e-05,"B cells","TSTD1"
"RPL10A",1.16100220065121e-09,0.315485196313775,0.987,0.961,1.42722000526054e-05,"B cells","RPL10A"
"RPL7A",1.20222463350654e-09,0.335521635931252,0.987,0.931,1.47789474196959e-05,"B cells","RPL7A"
"AIDA",2.76436880212010e-09,0.386034884087755,0.256,0.068,3.39823856844623e-05,"B cells","AIDA"
"ACP5",3.17629422913655e-09,0.473887687296996,0.256,0.068,3.90461849587756e-05,"B cells","ACP5"
"RPS24",5.22989448415317e-09,0.263555124553981,1,0.979,6.42910928936949e-05,"B cells","RPS24"
"LIMD2",6.28649086350811e-09,0.471583420778482,0.872,0.618,7.72798321851052e-05,"B cells","LIMD2"
"RPS10",8.89946341925544e-09,0.324894154243541,0.987,0.945,0.000109401103812907,"B cells","RPS10"
"ELOVL5",9.33940218844674e-09,0.451965669627458,0.346,0.119,0.000114809271102576,"B cells","ELOVL5"
"SNX31",1.12536985837348e-08,0.57509324352205,0.744,0.443,0.000138341716689852,"B cells","SNX3"
"MARCKSL11",1.37781255466162e-08,0.618620963212372,0.41,0.165,0.000169374497344553,"B cells","MARCKSL1"
"SMDT1",1.5532116691084e-08,0.565261379720661,0.744,0.436,0.000190936310483496,"B cells","SMDT1"
"BLOC1S2",3.26756611506522e-08,0.493469980191451,0.385,0.155,0.000401681902524968,"B cells","BLOC1S2"
"RPS21",3.64360669698189e-08,0.281298309018248,0.974,0.951,0.000447908571259983,"B cells","RPS21"
"ATP6V1G1",5.20464282238158e-08,0.504071539344636,0.782,0.569,0.000639806742155368,"B cells","ATP6V1G1"
"UCP2",5.95319021872234e-08,0.567121394976622,0.782,0.523,0.000731825673587538,"B cells","UCP2"
"RASGRP21",7.7044977203565e-08,0.549926833710439,0.397,0.166,0.000947113904763425,"B cells","RASGRP2"
"CD55",8.94740035654038e-08,0.383943519541445,0.282,0.095,0.00109990392582951,"B cells","CD55"
"GDI21",2.13052111929035e-07,0.56155900878407,0.551,0.289,0.00261904961194363,"B cells","GDI2"
"SP100",3.20004780281492e-07,0.496763127496005,0.462,0.221,0.00393381876400038,"B cells","SP100"
"DUSP22",4.10817178652186e-07,0.313696332909353,0.333,0.125,0.00505017557717133,"B cells","DUSP22"
"PSMC6",7.51682409081389e-07,0.602183921473247,0.333,0.14,0.00924043185483752,"B cells","PSMC6"
