"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"TIMM13",1.84182291015063e-20,0.412327056277032,0.535,0.155,2.54318907433599e-16,"MKI67 high CD8AB+ T","TIMM13"
"NAP1L1",2.50782307045173e-20,0.321391655146493,0.605,0.18,3.46280209567975e-16,"MKI67 high CD8AB+ T","NAP1L1"
"NDUFS2",3.55541526376535e-20,0.259289007535211,0.263,0.051,4.9093173962072e-16,"MKI67 high CD8AB+ T","NDUFS2"
"PSMB8",4.21284616754221e-20,0.436620209935797,0.816,0.287,5.81709798814228e-16,"MKI67 high CD8AB+ T","PSMB8"
"PTPMT1",4.57843684092653e-20,0.269717225588472,0.281,0.057,6.32190558995136e-16,"MKI67 high CD8AB+ T","PTPMT1"
"LAMTOR2",6.20463645323302e-20,0.296617799942322,0.482,0.133,8.56736201462415e-16,"MKI67 high CD8AB+ T","LAMTOR2"
"TBCA",7.59408664941616e-20,0.328154950913121,0.632,0.196,1.04859148455138e-15,"MKI67 high CD8AB+ T","TBCA"
"NDUFAF3",9.75821230839415e-20,0.308211812845925,0.377,0.093,1.34741395554306e-15,"MKI67 high CD8AB+ T","NDUFAF3"
"PPP1CA",1.06954631149171e-19,0.453146337199875,0.886,0.331,1.47682954690775e-15,"MKI67 high CD8AB+ T","PPP1CA"
"SOD1",1.16123688801702e-19,0.404360171560203,0.667,0.217,1.6034358949739e-15,"MKI67 high CD8AB+ T","SOD1"
"MRPL20",1.17693058634635e-19,0.326462523787568,0.482,0.134,1.62510575362704e-15,"MKI67 high CD8AB+ T","MRPL20"
"HNRNPU",1.26759945871536e-19,0.250302107634907,0.333,0.077,1.75030133259417e-15,"MKI67 high CD8AB+ T","HNRNPU"
"NDUFB10",1.33278466890626e-19,0.320934973829255,0.693,0.224,1.84030907082576e-15,"MKI67 high CD8AB+ T","NDUFB10"
"MIF",1.40741073990156e-19,0.488969712328787,0.86,0.33,1.94335274965608e-15,"MKI67 high CD8AB+ T","MIF"
"NDUFS6",1.62454915453871e-19,0.368561914355938,0.64,0.201,2.24317747258705e-15,"MKI67 high CD8AB+ T","NDUFS6"
"SET",1.94192646563054e-19,0.353370809444311,0.351,0.084,2.68141206374264e-15,"MKI67 high CD8AB+ T","SET"
"BZW1",2.09975929919955e-19,0.316338323689326,0.289,0.062,2.89934764033474e-15,"MKI67 high CD8AB+ T","BZW1"
"CKLF",2.31754063181746e-19,0.292079329307819,0.614,0.189,3.20006010441355e-15,"MKI67 high CD8AB+ T","CKLF"
"ATPIF1",2.6428550366733e-19,0.389890136172945,0.702,0.231,3.64925423463849e-15,"MKI67 high CD8AB+ T","ATPIF1"
"TAGLN21",3.11903425382158e-19,0.374265694147037,0.658,0.214,4.30676249767683e-15,"MKI67 high CD8AB+ T","TAGLN2"
"MRPS26",3.67319359165635e-19,0.308808493991632,0.289,0.063,5.07194571135909e-15,"MKI67 high CD8AB+ T","MRPS26"
"GTF2A2",4.03362626594299e-19,0.298210764594509,0.36,0.088,5.56963114801408e-15,"MKI67 high CD8AB+ T","GTF2A2"
"SNF8",4.12934134675851e-19,0.282548367644194,0.325,0.075,5.70179453160415e-15,"MKI67 high CD8AB+ T","SNF8"
"PPIB",8.43106975306736e-19,0.318388362600107,0.368,0.093,1.16416211150354e-14,"MKI67 high CD8AB+ T","PPIB"
"DCTN3",1.0874723756252e-18,0.348075444646328,0.404,0.107,1.50158185626328e-14,"MKI67 high CD8AB+ T","DCTN3"
"LSM7",1.22727253496319e-18,0.444318513594236,0.737,0.26,1.69461791627717e-14,"MKI67 high CD8AB+ T","LSM7"
"AURKAIP1",1.25498597270368e-18,0.304213595335594,0.491,0.142,1.73288463110924e-14,"MKI67 high CD8AB+ T","AURKAIP1"
"MRPS36",1.61498379901606e-18,0.263175788795205,0.316,0.073,2.22996962968138e-14,"MKI67 high CD8AB+ T","MRPS36"
"RPL22L1",2.34164159311076e-18,0.388768875359461,0.412,0.112,3.23333871176734e-14,"MKI67 high CD8AB+ T","RPL22L1"
"EIF1AX",2.78934356689501e-18,0.301432521733782,0.263,0.055,3.85152559716862e-14,"MKI67 high CD8AB+ T","EIF1AX"
"RAB5C1",2.86294578520146e-18,0.361916079274196,0.377,0.099,3.95315554020618e-14,"MKI67 high CD8AB+ T","RAB5C"
"PIN4",3.1516426715192e-18,0.318322124309522,0.298,0.068,4.35178820083371e-14,"MKI67 high CD8AB+ T","PIN4"
"ARPC4",4.77539895864552e-18,0.255049998270832,0.553,0.169,6.59387088209773e-14,"MKI67 high CD8AB+ T","ARPC4"
"DDT",4.81385184212263e-18,0.255431480726311,0.509,0.15,6.64696662360293e-14,"MKI67 high CD8AB+ T","DDT"
"POLR2L",5.10626632840473e-18,0.477522389019619,0.825,0.316,7.05073254626125e-14,"MKI67 high CD8AB+ T","POLR2L"
"BUD31",5.25351983193767e-18,0.250966113315463,0.439,0.122,7.25406018393954e-14,"MKI67 high CD8AB+ T","BUD31"
"DCXR",5.85701854580561e-18,0.260741484060375,0.272,0.059,8.08737120804839e-14,"MKI67 high CD8AB+ T","DCXR"
"C14orf1661",6.83875087186488e-18,0.288236226449555,0.465,0.134,9.44294720387102e-14,"MKI67 high CD8AB+ T","C14orf166"
"SRI",9.07924621915495e-18,0.291729481461091,0.395,0.106,1.25366231794092e-13,"MKI67 high CD8AB+ T","SRI"
"COPE",1.25208525974927e-17,0.311153593508882,0.588,0.188,1.72887932666179e-13,"MKI67 high CD8AB+ T","COPE"
"TMSB4X",1.3513247426848e-17,0.312058901991792,1,0.999,1.86590920469918e-13,"MKI67 high CD8AB+ T","TMSB4X"
"PFDN2",1.61989700314893e-17,0.314132796637371,0.333,0.083,2.23675378194804e-13,"MKI67 high CD8AB+ T","PFDN2"
"LCP1",1.8717206830706e-17,0.321159453302927,0.658,0.222,2.58447191918389e-13,"MKI67 high CD8AB+ T","LCP1"
"NPM1",2.16042226973511e-17,0.518245410191867,0.798,0.33,2.98311107005025e-13,"MKI67 high CD8AB+ T","NPM1"
"ARHGDIB",2.25920782203383e-17,0.524498671486167,0.947,0.532,3.11951416066431e-13,"MKI67 high CD8AB+ T","ARHGDIB"
"LDHB",2.32793071367372e-17,0.397572840396431,0.798,0.298,3.21440672944067e-13,"MKI67 high CD8AB+ T","LDHB"
"SRSF9",3.04647481229258e-17,0.261360828556815,0.474,0.14,4.2065724208136e-13,"MKI67 high CD8AB+ T","SRSF9"
"NOL7",3.2244761130031e-17,0.266058611981431,0.263,0.058,4.45235661683468e-13,"MKI67 high CD8AB+ T","NOL7"
"NEDD8",3.81104080049479e-17,0.288090639915503,0.746,0.262,5.2622851373232e-13,"MKI67 high CD8AB+ T","NEDD8"
"ATP5J21",3.94114683669176e-17,0.497556919496245,0.807,0.323,5.44193555210399e-13,"MKI67 high CD8AB+ T","ATP5J2"
"IFI16",4.45529982607828e-17,0.285111943118715,0.333,0.085,6.15187799984888e-13,"MKI67 high CD8AB+ T","IFI16"
"SUMO2",5.40158230748213e-17,0.320333423816379,0.798,0.289,7.45850485017133e-13,"MKI67 high CD8AB+ T","SUMO2"
"ATP5D",5.68761877133238e-17,0.363759525091264,0.754,0.275,7.85346399945575e-13,"MKI67 high CD8AB+ T","ATP5D"
"OSTC",6.12027092255599e-17,0.276756134330249,0.298,0.071,8.45087008986531e-13,"MKI67 high CD8AB+ T","OSTC"
"YWHAZ",7.5549652698512e-17,0.322565612441927,0.737,0.261,1.04318960446105e-12,"MKI67 high CD8AB+ T","YWHAZ"
"SELK",7.62932865969403e-17,0.264124815405844,0.36,0.096,1.05345770133055e-12,"MKI67 high CD8AB+ T","SELK"
"LSM6",1.26067035785438e-16,0.260128584406317,0.316,0.079,1.74073363012533e-12,"MKI67 high CD8AB+ T","LSM6"
"UQCRFS11",1.27669008126866e-16,0.287445800277923,0.395,0.112,1.76285366421576e-12,"MKI67 high CD8AB+ T","UQCRFS1"
"LSMD11",1.34409636209099e-16,0.37506659373353,0.754,0.278,1.85592825677524e-12,"MKI67 high CD8AB+ T","LSMD1"
"SEC61B1",1.61456433597419e-16,0.340323305718067,0.667,0.23,2.22939043511316e-12,"MKI67 high CD8AB+ T","SEC61B"
"GSTP11",2.070533629153e-16,0.35960656519828,0.711,0.258,2.85899283513446e-12,"MKI67 high CD8AB+ T","GSTP1"
"TECR",2.40081902711423e-16,0.2506371759302,0.263,0.06,3.31505091263933e-12,"MKI67 high CD8AB+ T","TECR"
"TMEM256",3.20361366856242e-16,0.293397284208134,0.456,0.138,4.42354975355099e-12,"MKI67 high CD8AB+ T","TMEM256"
"CAPZB",6.98706080312333e-16,0.323408302284383,0.623,0.22,9.6477335569527e-12,"MKI67 high CD8AB+ T","CAPZB"
"TRMT112",7.30016289637945e-16,0.385394351811039,0.693,0.256,1.00800649273207e-11,"MKI67 high CD8AB+ T","TRMT112"
"COX6C",8.07784881455705e-16,0.413393631274473,0.904,0.383,1.11538936431404e-11,"MKI67 high CD8AB+ T","COX6C"
"CSNK2B",9.45710002077711e-16,0.263932162065275,0.465,0.144,1.3058363708689e-11,"MKI67 high CD8AB+ T","CSNK2B"
"NDUFB12",1.01630836628322e-15,0.497529117279943,0.833,0.369,1.40331859216387e-11,"MKI67 high CD8AB+ T","NDUFB1"
"MT-CO3",1.29710871431579e-15,0.332941060659778,1,0.96,1.79104771272724e-11,"MKI67 high CD8AB+ T","MT-CO3"
"GNB2",1.48030944810563e-15,0.292768353837389,0.386,0.112,2.04401128594425e-11,"MKI67 high CD8AB+ T","GNB2"
"ROMO11",1.84656486188426e-15,0.261049874424514,0.298,0.076,2.54973676128979e-11,"MKI67 high CD8AB+ T","ROMO1"
"NDUFB11",2.08423030767723e-15,0.320077897855605,0.746,0.278,2.87790520884071e-11,"MKI67 high CD8AB+ T","NDUFB11"
"MRPS7",3.394147289138e-15,0.307230185596177,0.263,0.064,4.68663857684175e-11,"MKI67 high CD8AB+ T","MRPS7"
"RPSA",4.70029593455579e-15,0.42402514974808,0.982,0.735,6.49016862643464e-11,"MKI67 high CD8AB+ T","RPSA"
"SRP14",7.77051695878986e-15,0.4869566680424,0.912,0.425,1.0729529816697e-10,"MKI67 high CD8AB+ T","SRP14"
"EMC4",8.13811685712142e-15,0.271739918635168,0.281,0.071,1.12371117563133e-10,"MKI67 high CD8AB+ T","EMC4"
"GTF3A",1.09416673035228e-14,0.268195117282179,0.518,0.173,1.51082542127042e-10,"MKI67 high CD8AB+ T","GTF3A"
"ARPC2",1.31118416818128e-14,0.453724926413451,0.956,0.478,1.81048309942471e-10,"MKI67 high CD8AB+ T","ARPC2"
"RPLP01",1.47889550508334e-14,0.442914563060731,0.956,0.596,2.04205891341907e-10,"MKI67 high CD8AB+ T","RPLP0"
"CNN2",1.88150365517893e-14,0.320281320936743,0.596,0.216,2.59798024707107e-10,"MKI67 high CD8AB+ T","CNN2"
"DSTN",2.44419538091373e-14,0.315176907591204,0.289,0.076,3.37494498196569e-10,"MKI67 high CD8AB+ T","DSTN"
"UQCR101",3.08715060710662e-14,0.29226914456525,0.851,0.33,4.26273755829282e-10,"MKI67 high CD8AB+ T","UQCR10"
"SEC61G",7.55711501702172e-14,0.318935435982446,0.693,0.268,1.04348644155036e-09,"MKI67 high CD8AB+ T","SEC61G"
"LGALS11",1.32732560164345e-13,0.49662348054035,0.596,0.242,1.83277119074928e-09,"MKI67 high CD8AB+ T","LGALS1"
"COX7A21",4.09415223642998e-13,0.445843990662464,0.868,0.459,5.65320540806251e-09,"MKI67 high CD8AB+ T","COX7A2"
"HNRNPA1",8.91739385903059e-13,0.393384938148358,0.877,0.418,1.23131374405494e-08,"MKI67 high CD8AB+ T","HNRNPA1"
"SNORA76",1.72581130882504e-12,0.610362027603989,0.746,0.382,2.38300025522561e-08,"MKI67 high CD8AB+ T","SNORA76"
"RPS2",4.9116106401944e-12,0.285119668421684,1,0.977,6.78195197198043e-08,"MKI67 high CD8AB+ T","RPS2"
"PSMB9",5.83310419474318e-12,0.361230216959883,0.974,0.513,8.05435027210138e-08,"MKI67 high CD8AB+ T","PSMB9"
"NDUFB21",6.3507060543348e-12,0.307570199102368,0.798,0.353,8.76905491982549e-08,"MKI67 high CD8AB+ T","NDUFB2"
"MYL6",7.56100338757322e-12,0.393309031839578,0.947,0.658,1.04402334775611e-07,"MKI67 high CD8AB+ T","MYL6"
"NDUFA13",1.48454832928722e-11,0.323939648831749,0.833,0.368,2.04986433307979e-07,"MKI67 high CD8AB+ T","NDUFA13"
"C14orf21",2.49456100629505e-11,0.34525695981325,0.904,0.44,3.4444898374922e-07,"MKI67 high CD8AB+ T","C14orf2"
"H3F3A",2.74024154972254e-11,0.379461124195455,0.982,0.596,3.78372553185689e-07,"MKI67 high CD8AB+ T","H3F3A"
"CRIP11",4.13170206950887e-11,0.526617173332719,0.904,0.557,5.70505421757784e-07,"MKI67 high CD8AB+ T","CRIP1"
"CORO1A",5.22872382348723e-11,0.335679788986159,0.939,0.532,7.21982185547117e-07,"MKI67 high CD8AB+ T","CORO1A"
"NDUFA4",9.39368125347414e-11,0.326893228638645,0.798,0.374,1.29707950747971e-06,"MKI67 high CD8AB+ T","NDUFA4"
"ARPC1B1",4.21244160258789e-10,0.252219229534188,0.789,0.354,5.81653936485335e-06,"MKI67 high CD8AB+ T","ARPC1B"
"MT-CYB",5.00855593636579e-10,0.291152382138038,0.991,0.8,6.91581403693388e-06,"MKI67 high CD8AB+ T","MT-CYB"
"MT-CO21",5.71026427644465e-10,0.274717653897647,1,0.951,7.88473291291477e-06,"MKI67 high CD8AB+ T","MT-CO2"
"COX6B1",1.8375745056206e-09,0.356516618376268,0.904,0.491,2.53732287736092e-05,"MKI67 high CD8AB+ T","COX6B1"
"TMEM258",4.74751095005046e-09,0.259197833824551,0.904,0.439,6.55536311982967e-05,"MKI67 high CD8AB+ T","TMEM258"
"TCEB21",1.15379071863129e-08,0.307362151646574,0.93,0.52,0.000159315422428608,"MKI67 high CD8AB+ T","TCEB2"
"IL32",2.28190776499915e-08,0.319032795749973,0.965,0.807,0.000315085824191083,"MKI67 high CD8AB+ T","IL32"
"ATP5L",5.67398394302461e-08,0.259522745858499,0.982,0.668,0.000783463702852838,"MKI67 high CD8AB+ T","ATP5L"
"KLRC1",6.25752996504691e-224,1.88691942781156,0.392,0.009,8.64039737573677e-220,"NK","KLRC1"
"KLRF1",4.16267133948496e-200,1.95283734517683,0.384,0.01,5.74781658556083e-196,"NK","KLRF1"
"GNLY",4.1930115253384e-161,3.07841540891714,0.968,0.153,5.78971031418727e-157,"NK","GNLY"
"GZMB",1.38864038071304e-109,2.36250539468207,0.76,0.122,1.91743463768857e-105,"NK","GZMB"
"TYROBP1",9.34052008127805e-79,1.61260752333158,0.728,0.135,1.28973901282287e-74,"NK","TYROBP"
"FCER1G1",4.10457675412109e-57,1.67433106676698,0.488,0.083,5.66759958209041e-53,"NK","FCER1G"
"PRF1",1.97298583605455e-39,1.43063817163194,0.656,0.218,2.72429884242413e-35,"NK","PRF1"
"RHOC",8.65001633785921e-37,1.26596811641906,0.256,0.035,1.1943942559316e-32,"NK","RHOC"
"NKG71",6.18644174663888e-30,0.763041115388632,0.992,0.788,8.54223876375896e-26,"NK","NKG7"
"CLIC3",2.6884996484279e-24,1.23180193252957,0.48,0.162,3.71228031454925e-20,"NK","CLIC3"
"CMC1",9.2977738709146e-24,1.18674018852318,0.424,0.128,1.28383661609589e-19,"NK","CMC1"
"FCGR3A",2.05530071341722e-23,1.20700906431021,0.312,0.075,2.8379592250865e-19,"NK","FCGR3A"
"IL2RB",4.21831521213357e-20,1.1038427234157,0.336,0.096,5.82464964491403e-16,"NK","IL2RB"
"HOPX",3.74914348381161e-17,1.1446667141233,0.416,0.156,5.17681732244706e-13,"NK","HOPX"
"KLRD1",7.55359309975902e-16,0.942141328408708,0.424,0.17,1.04300013521472e-11,"NK","KLRD1"
"IFITM2",4.46117612335927e-15,0.82261041059482,0.664,0.393,6.15999199113447e-11,"NK","IFITM2"
"PLAC81",1.47141815600822e-14,0.974103732444041,0.376,0.147,2.03173418981616e-10,"NK","PLAC8"
"GZMA",1.49235324540805e-14,0.677592768885451,0.76,0.487,2.06064136125944e-10,"NK","GZMA"
"SPON2",1.51275794122774e-13,1.24839689332037,0.296,0.105,2.08881616524726e-09,"NK","SPON2"
"CD63",4.48966230981025e-13,0.996844304118823,0.392,0.17,6.19932571738599e-09,"NK","CD63"
"HCST1",8.99843065226199e-13,0.587271128793909,0.832,0.659,1.24250330446433e-08,"NK","HCST"
"CCL41",1.78479036544943e-12,1.28976222289906,0.384,0.166,2.46443853661257e-08,"NK","CCL4"
"LAIR2",7.00714261310822e-11,0.901216463527142,0.328,0.136,9.67546252017984e-07,"NK","LAIR2"
"KLRB1",1.64947454900824e-10,0.725281543792312,0.336,0.139,2.27759445727058e-06,"NK","KLRB1"
"CTSW",2.94643902567533e-10,0.763681971386283,0.464,0.249,4.0684430066525e-06,"NK","CTSW"
"ID2",6.05005138147372e-10,0.770164248214083,0.472,0.263,8.35391094753891e-06,"NK","ID2"
"IFITM1",1.55015325599281e-09,0.672259120581448,0.608,0.416,2.14045161587488e-05,"NK","IFITM1"
"EFHD2",2.1283804683392e-08,0.771101833176665,0.336,0.166,0.000293886775068277,"NK","EFHD2"
"CST71",8.22878737112571e-08,0.678421134065823,0.56,0.388,0.00113623096020504,"NK","CST7"
"CD7",2.22723379354359e-07,0.711854801818089,0.416,0.248,0.00307536442212498,"NK","CD7"
"POLR2L1",8.14716495260002e-07,0.603834037225359,0.488,0.324,0.0112496053665501,"NK","POLR2L"
"SRGN",3.04998975214884e-06,0.522334917756593,0.552,0.392,0.0421142584976711,"NK","SRGN"
"HLA-A",3.6127321887932e-06,0.305552166885133,0.944,0.904,0.0498846060628565,"NK","HLA-A"
"CX3CR1",2.40592769989673e-05,0.722412718014207,0.256,0.135,0.332210496801741,"NK","CX3CR1"
"XBP1",2.89316496228893e-05,0.701066107898907,0.264,0.143,0.399488217992856,"NK","XBP1"
"CYBA1",4.38837200483074e-05,0.481410919735299,0.712,0.644,0.605946406427029,"NK","CYBA"
"NDUFB22",5.19413562724123e-05,0.548189162341451,0.488,0.359,0.717206247409469,"NK","NDUFB2"
"MT-ND2",7.07032229843306e-05,0.262362027344696,0.84,0.736,0.976270102967637,"NK","MT-ND2"
"HLA-E",0.000130974346330386,0.435330288602273,0.688,0.598,1,"NK","HLA-E"
"CD247",0.000176381980661921,0.508950596002588,0.272,0.157,1,"NK","CD247"
"ATP5I1",0.00150867189438252,0.316622318698434,0.592,0.526,1,"NK","ATP5I"
"LY6E",0.00179416562551591,0.470583499772622,0.456,0.373,1,"NK","LY6E"
"TXNIP",0.0020133095497982,0.355071399974877,0.536,0.451,1,"NK","TXNIP"
"LGALS12",0.00269795577995562,0.482643074245147,0.352,0.248,1,"NK","LGALS1"
"GSTP12",0.00387540516191091,0.553624093458052,0.344,0.267,1,"NK","GSTP1"
"COX8A1",0.00611425970950878,0.441158639243594,0.376,0.305,1,"NK","COX8A"
"ARPC21",0.00996155993216269,0.295794013754709,0.56,0.487,1,"NK","ARPC2"
"LTB",4.30200042371324e-148,1.34572026338134,0.742,0.234,5.94020218506324e-144,"CD 3+ CD8- CD4- T","LTB"
"RPL32",1.33615908195823e-146,0.612165485279064,1,0.984,1.84496846036793e-142,"CD 3+ CD8- CD4- T","RPL32"
"RPS12",6.4464746209259e-144,0.624609800933107,1,0.979,8.90129215657448e-140,"CD 3+ CD8- CD4- T","RPS12"
"RPL13",1.64029632491514e-135,0.551203509914037,1,0.992,2.26492116544282e-131,"CD 3+ CD8- CD4- T","RPL13"
"RPS18",1.37880993681941e-110,0.498030821384242,1,0.989,1.90386076076024e-106,"CD 3+ CD8- CD4- T","RPS18"
"RPL34",1.03649880774722e-105,0.484536771997066,1,0.984,1.43119755373736e-101,"CD 3+ CD8- CD4- T","RPL34"
"RPLP2",5.36696613715535e-92,0.477919121254527,0.998,0.983,7.41070684218411e-88,"CD 3+ CD8- CD4- T","RPLP2"
"RPS25",2.41701882744296e-88,0.528595989678827,0.996,0.936,3.33741959693324e-84,"CD 3+ CD8- CD4- T","RPS25"
"RPL10",3.75231765717072e-87,0.409892992054148,0.998,0.994,5.18120022102133e-83,"CD 3+ CD8- CD4- T","RPL10"
"RPS14",4.62082217224513e-87,0.453893721370191,0.998,0.98,6.38043125543607e-83,"CD 3+ CD8- CD4- T","RPS14"
"RPS231",1.05218446547871e-85,0.480223093604079,0.996,0.967,1.452856309933e-81,"CD 3+ CD8- CD4- T","RPS23"
"RPS27",5.75386066871233e-83,0.469403306722579,1,0.999,7.94493081135798e-79,"CD 3+ CD8- CD4- T","RPS27"
"RPL11",2.0490617682739e-79,0.492603805271016,0.996,0.961,2.8293444896326e-75,"CD 3+ CD8- CD4- T","RPL11"
"RPL30",1.8397190206829e-75,0.526869206884878,0.978,0.92,2.54028402375895e-71,"CD 3+ CD8- CD4- T","RPL30"
"RPS27A",4.01766881749617e-74,0.422521966147631,1,0.975,5.54759710319871e-70,"CD 3+ CD8- CD4- T","RPS27A"
"RPL41",5.28259416700597e-73,0.349686968534868,1,0.996,7.29420602580184e-69,"CD 3+ CD8- CD4- T","RPL41"
"RPL21",4.71266795292226e-72,0.414992030352386,0.998,0.98,6.50725190939505e-68,"CD 3+ CD8- CD4- T","RPL21"
"RPS6",1.42693359812836e-69,0.506844482436,0.992,0.957,1.97030991229563e-65,"CD 3+ CD8- CD4- T","RPS6"
"RPL18A",1.02292669778223e-67,0.445909793198702,0.982,0.933,1.41245718429771e-63,"CD 3+ CD8- CD4- T","RPL18A"
"RPL9",2.25804269179473e-65,0.485939525870465,0.982,0.915,3.11790534883016e-61,"CD 3+ CD8- CD4- T","RPL9"
"RPL31",4.77172864539112e-63,0.454705965841273,0.984,0.939,6.58880291355606e-59,"CD 3+ CD8- CD4- T","RPL31"
"RPS5",1.82410751651799e-57,0.564236197147817,0.943,0.808,2.51872765880805e-53,"CD 3+ CD8- CD4- T","RPS5"
"RPL36",4.00796952636986e-57,0.426663581095047,0.988,0.95,5.5342043220115e-53,"CD 3+ CD8- CD4- T","RPL36"
"RPL13A",4.74512367914934e-57,0.293568309246922,1,0.997,6.55206677616941e-53,"CD 3+ CD8- CD4- T","RPL13A"
"RPS291",1.03924766815568e-56,0.425538947877524,1,0.993,1.43499318018937e-52,"CD 3+ CD8- CD4- T","RPS29"
"RPS3",2.63895394924792e-55,0.399946941209276,0.986,0.959,3.64386761312152e-51,"CD 3+ CD8- CD4- T","RPS3"
"RPS21",4.07524694766755e-52,0.424495529491078,0.966,0.904,5.62710098533935e-48,"CD 3+ CD8- CD4- T","RPS21"
"RPS28",5.92695409949873e-52,0.363132034354545,0.99,0.969,8.18393822058784e-48,"CD 3+ CD8- CD4- T","RPS28"
"RPS10",1.89390560491238e-50,0.440227218377725,0.955,0.891,2.61510485926302e-46,"CD 3+ CD8- CD4- T","RPS10"
"RPL35A",6.4543066566366e-50,0.404215943127328,0.974,0.933,8.91210663148382e-46,"CD 3+ CD8- CD4- T","RPL35A"
"RPL38",2.4350109344129e-48,0.424773278255421,0.943,0.902,3.36226309823733e-44,"CD 3+ CD8- CD4- T","RPL38"
"RPL36A",2.7498632633163e-48,0.431901257492501,0.955,0.876,3.79701119398715e-44,"CD 3+ CD8- CD4- T","RPL36A"
"RPS16",4.27914651726993e-48,0.36885779233316,0.978,0.923,5.90864551104631e-44,"CD 3+ CD8- CD4- T","RPS16"
"RPL19",5.4558842795419e-48,0.353201370732428,0.988,0.956,7.53348501319146e-44,"CD 3+ CD8- CD4- T","RPL19"
"RPS22",5.38092607028174e-47,0.33298664122794,1,0.975,7.42998271784502e-43,"CD 3+ CD8- CD4- T","RPS2"
"RPS13",1.52290640662316e-46,0.484492617813284,0.953,0.876,2.10282916626526e-42,"CD 3+ CD8- CD4- T","RPS13"
"RPL35",1.16501954515431e-44,0.400742300531799,0.974,0.911,1.60865898794907e-40,"CD 3+ CD8- CD4- T","RPL35"
"RPL12",2.19352042886392e-40,0.412346342725357,0.968,0.886,3.02881300817529e-36,"CD 3+ CD8- CD4- T","RPL12"
"RPL37",2.23125066093886e-40,0.325101874911493,0.99,0.945,3.08091091262438e-36,"CD 3+ CD8- CD4- T","RPL37"
"RPL23A",8.30838798860409e-39,0.300872429633301,0.998,0.97,1.14722221346645e-34,"CD 3+ CD8- CD4- T","RPL23A"
"RPL37A",1.97427830326807e-38,0.313868290310387,0.97,0.954,2.72608348115255e-34,"CD 3+ CD8- CD4- T","RPL37A"
"RPL81",3.04823311903975e-38,0.426403050781287,0.931,0.841,4.20900029077009e-34,"CD 3+ CD8- CD4- T","RPL8"
"RPL18",1.01008160402322e-37,0.367051968203858,0.949,0.897,1.39472067883526e-33,"CD 3+ CD8- CD4- T","RPL18"
"RPS15A",9.90028712451274e-37,0.255265392615878,0.996,0.99,1.36703164615272e-32,"CD 3+ CD8- CD4- T","RPS15A"
"TPT1",5.45784062552247e-36,0.368883094999849,0.974,0.908,7.53618633572142e-32,"CD 3+ CD8- CD4- T","TPT1"
"RPS20",8.85435820806575e-36,0.377616288024645,0.955,0.892,1.22260978136972e-31,"CD 3+ CD8- CD4- T","RPS20"
"RPS3A1",2.19992270948461e-35,0.43178052461198,0.968,0.868,3.03765327725635e-31,"CD 3+ CD8- CD4- T","RPS3A"
"RPL39",2.92024358556613e-34,0.30254990289744,0.984,0.946,4.03227234294972e-30,"CD 3+ CD8- CD4- T","RPL39"
"RPL27A",1.47712897002803e-31,0.28010120471276,0.98,0.957,2.0396196818147e-27,"CD 3+ CD8- CD4- T","RPL27A"
"RPS19",9.8478800094091e-31,0.252778018385105,0.998,0.987,1.35979527169921e-26,"CD 3+ CD8- CD4- T","RPS19"
"RPL10A",4.50735593657315e-30,0.370100731956082,0.931,0.838,6.2237570772202e-26,"CD 3+ CD8- CD4- T","RPL10A"
"RPL27",2.80778056263867e-29,0.322988278475793,0.959,0.895,3.87698340089148e-25,"CD 3+ CD8- CD4- T","RPL27"
"RPS15",3.45014369442951e-29,0.255922808372498,0.986,0.966,4.76395841326827e-25,"CD 3+ CD8- CD4- T","RPS15"
"RPS4X",8.62485856878695e-29,0.32552614695767,0.99,0.958,1.1909204711781e-24,"CD 3+ CD8- CD4- T","RPS4X"
"RPL29",2.88554461796951e-28,0.330825067211174,0.925,0.866,3.9843600084923e-24,"CD 3+ CD8- CD4- T","RPL29"
"EEF1A1",5.35847806491273e-28,0.255179986243064,0.994,0.984,7.3989865120315e-24,"CD 3+ CD8- CD4- T","EEF1A1"
"RPL221",3.36921879335897e-24,0.350856681493607,0.876,0.775,4.65221730987007e-20,"CD 3+ CD8- CD4- T","RPL22"
"RPL7",7.43944807124148e-23,0.335217588946397,0.951,0.889,1.02723898967702e-18,"CD 3+ CD8- CD4- T","RPL7"
"RPS9",1.48830194978932e-22,0.283455031479891,0.949,0.879,2.0550473322691e-18,"CD 3+ CD8- CD4- T","RPS9"
"RPL3",5.06382829751393e-21,0.3005924883565,0.984,0.949,6.99213411320723e-17,"CD 3+ CD8- CD4- T","RPL3"
"RPL5",7.50979019304572e-20,0.325670202584635,0.899,0.798,1.03695182985575e-15,"CD 3+ CD8- CD4- T","RPL5"
"RPL17",1.32894768383553e-18,0.269790496952202,0.927,0.871,1.83501096184011e-14,"CD 3+ CD8- CD4- T","RPL17"
"EEF1B2",2.26312373850489e-18,0.469364096127852,0.586,0.422,3.12492125812755e-14,"CD 3+ CD8- CD4- T","EEF1B2"
"RPL14",8.91502621535656e-17,0.308509940987465,0.872,0.759,1.23098681981643e-12,"CD 3+ CD8- CD4- T","RPL14"
"SNORA761",1.66268940001607e-16,0.472557489600344,0.542,0.374,2.29584152354218e-12,"CD 3+ CD8- CD4- T","SNORA76"
